sn,ts,gx,gy,gz,ax,ay,az,mx,my,mz,dt,mbx,mby,mbz
95,301743402574955,-0.0019266694,-0.0002950430,-0.0007800749,-0.0502797700,0.1556278616,9.8763837814,1.7399997711,36.4199981689,-38.2799987793,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
96,301743422570055,0.0011276570,-0.0009059161,0.0010525202,-0.0478854962,0.1556278616,9.8907489777,1.5000000000,37.0199966431,-38.4000244141,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
97,301743442565155,0.0029602530,-0.0002950430,0.0004416564,-0.0335198492,0.1628106833,9.8835668564,1.5000000000,37.0199966431,-38.4000244141,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
98,301743462560255,0.0029602530,-0.0002950430,0.0010525202,-0.0335198492,0.1628106833,9.8835668564,1.6199989319,36.4799957275,-37.8600158691,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
99,301743482555355,0.0023493879,0.0003158152,-0.0013909396,-0.0119713740,0.1939362586,9.8859605789,1.1399993896,36.9000015259,-38.1000061035,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
100,301743502550488,-0.0007049385,0.0015375540,-0.0001692092,-0.0407026708,0.1987248063,9.9003267288,1.0799999237,36.8399963379,-38.1600036621,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
101,301743522545621,-0.0019266694,0.0003158152,-0.0007800749,-0.0383083969,0.2083019018,9.8835668564,1.2600002289,36.9599990845,-37.1400146484,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
102,301743542540754,-0.0019266694,-0.0002950430,0.0004416564,-0.0478854962,0.2226675600,9.8763837814,1.1999988556,37.1399993896,-37.4400024414,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
103,301743562535887,-0.0013158037,-0.0002950430,0.0004416564,-0.0598568693,0.1771763414,9.8668060303,1.2600002289,37.1999969482,-37.9800109863,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
104,301743582531020,-0.0013158037,-0.0015167743,0.0004416564,-0.0215484723,0.1723877788,9.8739891052,1.2600002289,37.1999969482,-37.9800109863,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
105,301743602526120,0.0011276570,0.0003158152,0.0004416564,-0.0215484723,0.1723877788,9.8596239090,1.4399986267,36.5400009155,-37.2600097656,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
106,301743622521220,0.0023493879,0.0009266809,-0.0001692092,-0.0454912223,0.1747820675,9.8835668564,1.4399986267,36.5400009155,-37.2600097656,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
107,301743642516320,0.0005167921,0.0021484122,-0.0007800749,-0.0598568693,0.2178790122,9.8883552551,1.4399986267,37.4399948120,-37.4400024414,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
108,301743662511420,0.0005167921,0.0015375540,-0.0001692092,-0.0598568693,0.2178790122,9.8883552551,1.6199989319,37.0800018311,-36.8399963379,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
109,301743682506553,-0.0007049385,0.0003158152,0.0004416564,-0.0742225200,0.1963305324,9.8668060303,1.2600002289,37.0199966431,-37.4400024414,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
110,301743702501686,-0.0013158037,-0.0009059161,0.0004416564,-0.0550683215,0.1843591630,9.8739891052,1.2600002289,37.0199966431,-37.4400024414,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
111,301743722496819,-0.0019266694,-0.0027385131,0.0004416564,-0.0550683215,0.1843591630,9.8739891052,1.5000000000,37.3799972534,-38.4600219727,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
112,301743742491952,-0.0013158037,-0.0009059161,-0.0001692092,-0.0287312977,0.1843591630,9.8763837814,1.3799991608,37.4399948120,-38.0400085449,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
113,301743762487052,0.0005167921,-0.0002950430,-0.0007800749,-0.0215484723,0.1747820675,9.8763837814,0.8400001526,37.4399948120,-37.0800170898,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
114,301743782482152,0.0011276570,0.0015375540,0.0010525202,-0.0383083969,0.1747820675,9.8787775040,0.8400001526,37.4399948120,-37.0800170898,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
115,301743802477252,-0.0000940734,0.0009266809,0.0010525202,-0.0383083969,0.1747820675,9.8787775040,0.7199993134,37.8600006104,-36.6600036621,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
116,301743822472352,0.0011276570,0.0003158152,0.0004416564,-0.0311255716,0.1747820675,9.8883552551,0.3599987030,37.9199981689,-36.3000183105,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
117,301743842467485,0.0011276570,0.0003158152,0.0004416564,-0.0598568693,0.1843591630,9.8835668564,0.6599998474,37.9199981689,-36.5400085449,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
118,301743862462618,-0.0000940734,-0.0009059161,0.0004416564,-0.0430969447,0.2059076279,9.8835668564,0.8400001526,37.5599975586,-36.9000244141,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
119,301743882457751,-0.0000940734,-0.0002950430,0.0004416564,-0.0407026708,0.1963305324,9.8739891052,0.6599998474,37.5000000000,-36.7200012207,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
120,301743902452884,-0.0007049385,-0.0015167743,-0.0001692092,-0.0215484723,0.1963305324,9.8883552551,0.6599998474,37.5000000000,-36.7200012207,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
121,301743922481350,-0.0007049385,0.0009266809,0.0010525202,-0.0407026708,0.1699935049,9.8883552551,0.6000003815,38.0999984741,-36.5400085449,0.0200284664,23.5799999237,-109.0199966431,443.2200012207
122,301743942509783,-0.0013158037,0.0003158152,-0.0001692092,-0.0407026708,0.1699935049,9.8883552551,0.2399997711,38.0999984741,-37.0200195313,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
123,301743962538216,0.0011276570,0.0009266809,0.0010525202,-0.0407026708,0.1723877788,9.8883552551,0.2399997711,38.0999984741,-37.0200195313,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
124,301743982566649,-0.0000940734,-0.0009059161,0.0004416564,-0.0742225200,0.1675992310,9.8811721802,-0.0600013733,38.1599960327,-36.0000000000,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
125,301744002595082,-0.0000940734,-0.0002950430,-0.0001692092,-0.0742225200,0.1675992310,9.8811721802,0.4200000763,38.2200012207,-36.6600036621,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
126,301744022623515,0.0011276570,-0.0002950430,-0.0001692092,-0.0215484723,0.1987248063,9.8835668564,0.4200000763,38.2200012207,-36.6600036621,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
127,301744042651948,0.0005167921,0.0003158152,0.0004416564,-0.0215484723,0.1987248063,9.8835668564,0.6599998474,38.2799987793,-36.8399963379,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
128,301744062680414,0.0005167921,0.0009266809,0.0004416564,-0.0239427481,0.1891477108,9.8979320526,0.6599998474,38.2799987793,-36.8399963379,0.0200284664,23.5799999237,-109.0199966431,443.2200012207
129,301744082708880,-0.0007049385,0.0015375540,0.0004416564,-0.0239427481,0.1891477108,9.8979320526,-0.1200008392,37.3199996948,-36.7799987793,0.0200284664,23.5799999237,-109.0199966431,443.2200012207
130,301744102737313,-0.0007049385,0.0003158152,-0.0001692092,-0.0287312977,0.2106961906,9.9003267288,0.1800003052,37.9199981689,-36.4800109863,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
131,301744122765746,-0.0000940734,0.0003158152,-0.0001692092,-0.0598568693,0.1891477108,9.8979320526,0.6000003815,37.5000000000,-36.5400085449,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
132,301744142794179,-0.0000940734,0.0003158152,0.0004416564,-0.0526740476,0.1915419847,9.8715953827,0.2999992371,37.2599945068,-36.4200134277,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
133,301744162822612,-0.0007049385,0.0003158152,0.0004416564,-0.0383083969,0.1819648892,9.8739891052,0.2999992371,37.2599945068,-36.4200134277,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
134,301744182851045,-0.0007049385,-0.0002950430,-0.0013909396,-0.0383083969,0.1819648892,9.8739891052,1.4399986267,35.9399948120,-38.0400085449,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
135,301744202879478,-0.0000940734,0.0003158152,0.0016633859,-0.0598568693,0.1771763414,9.8979320526,1.4399986267,35.9399948120,-38.0400085449,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
136,301744222907911,-0.0007049385,-0.0002950430,0.0004416564,-0.0598568693,0.1771763414,9.8979320526,0.9599990845,37.5599975586,-36.9000244141,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
137,301744242936377,-0.0000940734,-0.0009059161,-0.0007800749,-0.0359141231,0.1867534369,9.8787775040,0.9599990845,37.5599975586,-36.9000244141,0.0200284664,23.5799999237,-109.0199966431,443.2200012207
138,301744262964843,0.0017385224,-0.0009059161,0.0004416564,-0.0359141231,0.2011190802,9.8883552551,1.1999988556,37.3199996948,-37.2000122070,0.0200284664,23.5799999237,-109.0199966431,443.2200012207
139,301744282993276,0.0005167921,-0.0009059161,-0.0001692092,-0.0359141231,0.2011190802,9.8883552551,1.0200004578,37.1399993896,-37.6199951172,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
140,301744303021709,0.0005167921,0.0003158152,-0.0001692092,-0.0359141231,0.1963305324,9.8835668564,0.5399990082,37.5000000000,-36.9600219727,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
141,301744323050142,-0.0019266694,0.0003158152,-0.0007800749,-0.0239427481,0.2035133541,9.8859605789,0.2999992371,37.1399993896,-36.7200012207,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
142,301744343078575,-0.0007049385,0.0015375540,0.0004416564,-0.0550683215,0.1963305324,9.8835668564,0.2999992371,37.1399993896,-36.7200012207,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
143,301744363107008,-0.0019266694,-0.0002950430,0.0004416564,-0.0550683215,0.1963305324,9.8835668564,0.5399990082,38.2799987793,-36.4800109863,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
144,301744383135441,-0.0013158037,-0.0021276399,-0.0001692092,-0.0574625954,0.1699935049,9.8955373764,0.3599987030,38.4000015259,-36.4200134277,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
145,301744403163907,0.0011276570,-0.0009059161,0.0004416564,-0.0694339722,0.1699935049,9.8787775040,0.6599998474,38.5199966431,-35.8800048828,0.0200284664,23.5799999237,-109.0199966431,443.2200012207
146,301744423192373,0.0005167921,-0.0021276399,-0.0007800749,-0.0430969447,0.1771763414,9.8883552551,0.6599998474,38.9399948120,-36.0000000000,0.0200284664,23.5799999237,-109.0199966431,443.2200012207
147,301744443220806,0.0017385224,-0.0009059161,0.0004416564,-0.0263370238,0.1843591630,9.8763837814,0.2999992371,38.5199966431,-37.0200195313,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
148,301744463249239,-0.0007049385,0.0015375540,0.0010525202,-0.0095770992,0.1963305324,9.8883552551,0.4200000763,37.6800003052,-36.7799987793,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
149,301744483277672,-0.0007049385,0.0009266809,-0.0001692092,-0.0478854962,0.2083019018,9.8931436539,0.6599998474,37.3799972534,-36.4800109863,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
150,301744503306105,-0.0013158037,0.0009266809,-0.0001692092,-0.0502797700,0.2083019018,9.9051151276,0.7799987793,36.9599990845,-36.9000244141,0.0200284328,23.5799999237,-109.0199966431,443.2200012207
151,301744523301205,-0.0007049385,-0.0009059161,-0.0001692092,-0.0359141231,0.1747820675,9.8715953827,1.0200004578,37.0800018311,-37.1400146484,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
152,301744543296305,-0.0000940734,-0.0002950430,0.0010525202,-0.0478854962,0.1795706153,9.8835668564,1.0200004578,37.0800018311,-37.1400146484,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
153,301744563291405,-0.0000940734,-0.0021276399,0.0004416564,-0.0478854962,0.1795706153,9.8835668564,1.1999988556,37.7999954224,-37.0800170898,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
154,301744583286538,0.0005167921,-0.0009059161,-0.0001692092,-0.0311255716,0.1652049571,9.8811721802,0.7199993134,37.7999954224,-36.8399963379,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
155,301744603281671,0.0023493879,0.0003158152,-0.0001692092,-0.0263370238,0.1747820675,9.8668060303,-0.0600013733,37.7399978638,-36.4200134277,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
156,301744623276804,0.0011276570,0.0015375540,-0.0007800749,-0.0311255716,0.1915419847,9.8787775040,0.3599987030,37.9799957275,-36.2400207520,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
157,301744643271937,0.0005167921,0.0009266809,-0.0001692092,-0.0478854962,0.2011190802,9.9027204514,0.3599987030,37.9799957275,-36.2400207520,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
158,301744663267037,-0.0007049385,-0.0002950430,-0.0001692092,-0.0694339722,0.2035133541,9.8979320526,-0.1800003052,38.0999984741,-35.9400024414,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
159,301744683262137,-0.0019266694,-0.0002950430,0.0010525202,-0.0694339722,0.2035133541,9.8979320526,1.0200004578,37.7999954224,-36.7799987793,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
160,301744703257237,-0.0007049385,-0.0021276399,-0.0001692092,-0.0502797700,0.1915419847,9.8907489777,0.7199993134,38.0400009155,-36.7799987793,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
161,301744723252337,-0.0007049385,-0.0015167743,-0.0001692092,-0.0335198492,0.1604164094,9.8883552551,0.7199993134,38.0400009155,-36.7799987793,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
162,301744743247470,0.0005167921,0.0003158152,0.0004416564,-0.0335198492,0.1604164094,9.8883552551,0.1800003052,38.5199966431,-36.3600158691,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
163,301744763242603,0.0011276570,0.0015375540,0.0004416564,-0.0191541985,0.1771763414,9.8524408340,0.1800003052,38.5199966431,-36.3600158691,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
164,301744783237736,0.0017385224,0.0021484122,-0.0007800749,-0.0526740476,0.1771763414,9.8835668564,0.3599987030,38.6999969482,-36.4800109863,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
165,301744803232869,0.0017385224,0.0003158152,-0.0001692092,-0.0526740476,0.1771763414,9.8835668564,0.5399990082,37.6199951172,-36.7799987793,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
166,301744823228002,-0.0000940734,-0.0002950430,-0.0001692092,-0.0550683215,0.1915419847,9.8715953827,0.4799995422,38.4599990845,-36.3600158691,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
167,301744843223102,-0.0007049385,-0.0009059161,0.0004416564,-0.0430969447,0.1867534369,9.8692007065,0.4799995422,38.6999969482,-36.1199951172,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
168,301744863218168,-0.0000940734,-0.0015167743,-0.0001692092,-0.0550683215,0.1987248063,9.8931436539,0.7199993134,38.3399963379,-36.7799987793,0.0199950654,23.5799999237,-109.0199966431,443.2200012207
169,301744883213268,-0.0007049385,0.0003158152,-0.0001692092,-0.0407026708,0.2130904645,9.8715953827,0.5399990082,38.2799987793,-36.7200012207,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
170,301744903208368,-0.0013158037,-0.0002950430,-0.0001692092,-0.0287312977,0.1867534369,9.8811721802,0.5399990082,38.2799987793,-36.7200012207,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
171,301744923203501,-0.0013158037,-0.0009059161,-0.0001692092,-0.0311255716,0.1795706153,9.8907489777,0.1800003052,38.1599960327,-36.6600036621,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
172,301744943198634,-0.0000940734,-0.0002950430,-0.0001692092,-0.0311255716,0.1795706153,9.8907489777,1.0200004578,37.7999954224,-36.5400085449,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
173,301744963193767,0.0005167921,0.0003158152,-0.0001692092,-0.0478854962,0.1580221355,9.8620176315,0.7799987793,37.9199981689,-36.0599975586,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
174,301744983188900,0.0011276570,0.0015375540,-0.0001692092,-0.0526740476,0.1819648892,9.8883552551,1.3799991608,37.3799972534,-37.1400146484,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
175,301745003184000,-0.0000940734,0.0003158152,-0.0001692092,-0.0574625954,0.1939362586,9.8835668564,1.8599987030,36.8399963379,-38.3399963379,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
176,301745023179100,-0.0013158037,0.0003158152,-0.0001692092,-0.0407026708,0.2011190802,9.8811721802,1.8599987030,36.8399963379,-38.3399963379,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
177,301745043174200,-0.0007049385,-0.0002950430,-0.0007800749,-0.0407026708,0.2011190802,9.8811721802,0.8400001526,36.7799987793,-37.2000122070,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
178,301745063169300,-0.0007049385,-0.0009059161,0.0004416564,-0.0359141231,0.1843591630,9.8787775040,0.4799995422,37.5599975586,-37.0200195313,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
179,301745083164433,-0.0000940734,-0.0002950430,-0.0007800749,-0.0311255716,0.1891477108,9.8763837814,0.3599987030,37.7999954224,-37.3200073242,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
180,301745103159566,0.0005167921,-0.0002950430,0.0004416564,-0.0550683215,0.1819648892,9.8931436539,0.3599987030,37.8600006104,-36.6000061035,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
181,301745123154699,0.0011276570,0.0009266809,0.0004416564,-0.0430969447,0.1939362586,9.8883552551,0.0000000000,38.3399963379,-36.1199951172,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
182,301745143149832,0.0005167921,-0.0002950430,0.0004416564,-0.0143656489,0.1963305324,9.8835668564,0.0000000000,38.3399963379,-36.1199951172,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
183,301745163144965,-0.0007049385,-0.0002950430,-0.0001692092,-0.0191541985,0.2035133541,9.8883552551,0.2399997711,38.1599960327,-36.1199951172,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
184,301745183140065,-0.0013158037,0.0003158152,0.0010525202,-0.0359141231,0.1867534369,9.8835668564,0.3599987030,37.7399978638,-35.9400024414,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
185,301745203135165,-0.0019266694,0.0015375540,-0.0001692092,-0.0359141231,0.1867534369,9.8835668564,0.3599987030,37.3199996948,-36.6000061035,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
186,301745223130265,-0.0019266694,0.0009266809,-0.0001692092,-0.0311255716,0.1963305324,9.8811721802,0.2999992371,37.3799972534,-36.2400207520,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
187,301745243125365,-0.0000940734,-0.0002950430,-0.0001692092,-0.0574625954,0.1699935049,9.8859605789,0.2999992371,37.3799972534,-36.2400207520,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
188,301745263120498,0.0017385224,-0.0021276399,-0.0007800749,-0.0574625954,0.1699935049,9.8859605789,-0.1200008392,37.9799957275,-36.3000183105,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
189,301745283115631,0.0023493879,-0.0021276399,-0.0013909396,-0.0550683215,0.1699935049,9.8787775040,0.5399990082,37.8600006104,-37.2600097656,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
190,301745303110764,0.0011276570,-0.0002950430,0.0004416564,-0.0191541985,0.1819648892,9.8739891052,0.5399990082,37.8600006104,-37.2600097656,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
191,301745323105897,-0.0000940734,0.0015375540,0.0010525202,-0.0191541985,0.1819648892,9.8739891052,0.0599994659,37.8600006104,-36.4200134277,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
192,301745343100997,-0.0000940734,-0.0002950430,0.0004416564,-0.0359141231,0.2226675600,9.8907489777,0.1800003052,38.0999984741,-36.1800231934,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
193,301745363096097,-0.0025375341,0.0009266809,0.0004416564,-0.0478854962,0.1963305324,9.8859605789,0.1800003052,38.0999984741,-36.1800231934,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
194,301745383091197,-0.0025375341,-0.0002950430,0.0004416564,-0.0478854962,0.1963305324,9.8859605789,0.6000003815,37.5000000000,-36.9600219727,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
195,301745403086297,-0.0013158037,0.0003158152,-0.0001692092,-0.0407026708,0.1915419847,9.8787775040,0.2399997711,37.4399948120,-37.1400146484,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
196,301745423081430,-0.0000940734,0.0003158152,0.0004416564,-0.0430969447,0.1675992310,9.8883552551,0.7799987793,37.5599975586,-36.1800231934,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
197,301745443076563,-0.0000940734,0.0003158152,0.0004416564,-0.0359141231,0.1675992310,9.8787775040,0.9599990845,37.6199951172,-36.4200134277,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
198,301745463071729,0.0011276570,0.0003158152,-0.0001692092,-0.0359141231,0.1747820675,9.8835668564,0.9599990845,37.6199951172,-36.4200134277,0.0199951660,23.5799999237,-109.0199966431,443.2200012207
199,301745483066862,0.0005167921,0.0009266809,-0.0001692092,-0.0359141231,0.1747820675,9.8835668564,1.0200004578,36.4799957275,-37.3200073242,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
200,301745503061995,0.0017385224,-0.0009059161,-0.0001692092,-0.0359141231,0.2011190802,9.8835668564,0.8999996185,36.5999984741,-37.3800048828,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
201,301745523057095,-0.0000940734,0.0015375540,-0.0007800749,-0.0311255716,0.2178790122,9.8692007065,0.9599990845,37.1399993896,-37.3800048828,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
202,301745543052195,-0.0025375341,-0.0015167743,-0.0001692092,-0.0502797700,0.2035133541,9.8787775040,1.2600002289,37.6199951172,-37.6199951172,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
203,301745563047295,-0.0007049385,-0.0009059161,0.0004416564,-0.0526740476,0.2035133541,9.8955373764,0.4200000763,37.4399948120,-37.2600097656,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
204,301745583042395,-0.0013158037,-0.0009059161,-0.0001692092,-0.0670396984,0.1795706153,9.8835668564,0.7199993134,37.5599975586,-37.1400146484,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
205,301745603037528,-0.0007049385,0.0003158152,-0.0001692092,-0.0502797700,0.1580221355,9.8955373764,1.1999988556,38.0999984741,-37.1400146484,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
206,301745623032661,0.0017385224,-0.0002950430,-0.0001692092,-0.0359141231,0.1675992310,9.8859605789,1.1999988556,38.0999984741,-37.1400146484,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
207,301745643027794,0.0017385224,-0.0009059161,-0.0001692092,-0.0359141231,0.1675992310,9.8859605789,0.8400001526,36.9000015259,-36.9600219727,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
208,301745663022927,0.0017385224,0.0009266809,0.0004416564,-0.0263370238,0.1843591630,9.8907489777,1.1399993896,37.6199951172,-36.9600219727,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
209,301745683018027,-0.0000940734,0.0021484122,-0.0001692092,-0.0454912223,0.1915419847,9.8883552551,1.1399993896,37.6199951172,-36.9600219727,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
210,301745703013127,-0.0007049385,0.0015375540,0.0004416564,-0.0526740476,0.1891477108,9.8739891052,0.1199989319,37.9199981689,-37.2000122070,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
211,301745723008227,-0.0007049385,-0.0002950430,-0.0001692092,-0.0526740476,0.1891477108,9.8739891052,0.8999996185,37.7399978638,-37.5000000000,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
212,301745743003327,-0.0019266694,-0.0015167743,-0.0001692092,-0.0598568693,0.1771763414,9.8787775040,0.2999992371,37.0199966431,-37.2000122070,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
213,301745762998460,0.0005167921,-0.0021276399,-0.0001692092,-0.0454912223,0.1843591630,9.8835668564,-0.1200008392,37.3799972534,-36.5400085449,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
214,301745782993593,0.0005167921,-0.0015167743,0.0004416564,-0.0430969447,0.1556278616,9.8811721802,0.4200000763,37.6199951172,-36.4200134277,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
215,301745802988726,0.0011276570,-0.0002950430,-0.0001692092,-0.0287312977,0.1771763414,9.8883552551,0.8999996185,37.1399993896,-37.3800048828,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
216,301745822983859,0.0011276570,0.0009266809,0.0010525202,-0.0215484723,0.1819648892,9.8859605789,1.0799999237,36.9599990845,-37.5000000000,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
217,301745842978992,0.0011276570,0.0015375540,-0.0007800749,-0.0574625954,0.1867534369,9.8692007065,0.6599998474,37.5599975586,-36.9600219727,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
218,301745862974092,0.0029602530,0.0003158152,-0.0001692092,-0.0646454170,0.2226675600,9.8811721802,0.6599998474,37.5599975586,-36.9600219727,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
219,301745882969192,0.0023493879,-0.0021276399,0.0004416564,-0.0478854962,0.2130904645,9.8931436539,-0.0600013733,38.2200012207,-36.8399963379,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
220,301745902964292,0.0005167921,-0.0002950430,0.0004416564,-0.0478854962,0.2130904645,9.8931436539,0.4799995422,37.9799957275,-36.3600158691,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
221,301745922959392,-0.0013158037,0.0003158152,-0.0001692092,-0.0311255716,0.2250618339,9.8835668564,0.4200000763,38.2799987793,-36.3600158691,0.0199951008,23.5799999237,-109.0199966431,443.2200012207
222,301745942954525,-0.0037592654,-0.0002950430,-0.0001692092,-0.0239427481,0.2154847383,9.9027204514,0.3599987030,38.4599990845,-36.7200012207,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
223,301745962949658,-0.0025375341,0.0009266809,-0.0001692092,-0.0311255716,0.1532335877,9.8787775040,0.3599987030,38.4599990845,-36.7200012207,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
224,301745982944791,-0.0013158037,0.0003158152,-0.0007800749,-0.0478854962,0.1484450400,9.8811721802,0.2999992371,38.2799987793,-36.2400207520,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
225,301746002939924,0.0005167921,-0.0009059161,-0.0001692092,-0.0478854962,0.1484450400,9.8811721802,0.2399997711,37.4399948120,-37.2600097656,0.0199951325,23.5799999237,-109.0199966431,443.2200012207
